unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,city,status,due_date,resolution_action_updated_date,community_board,council_district,police_precinct,borough,open_data_channel_type,latitude,longitude,valid_latitude,valid_longitude,has_valid_coordinates,valid_zip_format,borough_raw,status_raw,created_year,created_month_number,created_month_name,created_day_name,created_hour,created_date_only,is_closed,invalid_date_sequence,resolution_hours,resolution_days,sla_evaluable,sla_met
63574074,2025-01-01 00:45:10,2025-01-01 01:12:03,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10457,BRONX,Closed,,2025-01-01 01:12:06,05 BRONX,15,Precinct 46,Bronx,Phone,40.848533419181855,-73.90598670450618,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.44805555555555554,0.01866898148148148,False,
63574075,2025-01-01 00:17:06,2025-01-01 00:32:23,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11235,BROOKLYN,Closed,,2025-01-01 00:32:26,15 BROOKLYN,47,Precinct 61,Brooklyn,Mobile,40.59006529372053,-73.96537744858672,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.25472222222222224,0.010613425925925927,False,
63574081,2025-01-01 00:53:50,2025-01-01 01:05:46,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,BRONX,Closed,,2025-01-01 01:05:49,11 BRONX,15,Precinct 49,Bronx,Mobile,40.86366393876161,-73.8684345690263,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.1988888888888889,0.008287037037037037,False,
63574107,2025-01-01 01:22:24,2025-01-01 01:28:51,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,SOUTH OZONE PARK,Closed,,2025-01-01 01:28:53,10 QUEENS,28,Precinct 106,Queens,Online,40.66640666404201,-73.83198422386607,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.1075,0.004479166666666667,False,
63574138,2025-01-01 00:15:51,2025-01-01 01:02:58,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,BRONX,Closed,,2025-01-01 01:03:01,07 BRONX,11,Precinct 52,Bronx,Phone,40.87726112167844,-73.88648439907897,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.7852777777777777,0.032719907407407406,False,
63574160,2025-01-01 00:55:02,2025-01-01 01:42:49,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,SOUTH OZONE PARK,Closed,,2025-01-01 01:42:51,10 QUEENS,28,Precinct 106,Queens,Phone,40.685256223352745,-73.81147099184552,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.7963888888888889,0.03318287037037037,False,
63574169,2025-01-01 01:29:26,2025-01-01 01:41:46,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11357,WHITESTONE,Closed,,2025-01-01 01:41:51,07 QUEENS,19,Precinct 109,Queens,Online,40.793689203031256,-73.82090784393971,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.20555555555555555,0.008564814814814815,False,
63574199,2025-01-01 01:37:17,2025-01-01 01:45:26,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,BROOKLYN,Closed,,2025-01-01 01:45:30,08 BROOKLYN,35,Precinct 77,Brooklyn,Mobile,40.66996137140611,-73.95218195713814,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.13583333333333333,0.005659722222222222,False,
63574203,2025-01-01 00:56:58,2025-01-01 01:09:26,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,BROOKLYN,Closed,,2025-01-01 01:09:29,03 BROOKLYN,36,Precinct 79,Brooklyn,Online,40.68793908943005,-73.94481683798875,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.20777777777777778,0.008657407407407407,False,
63574214,2025-01-01 01:06:29,2025-01-01 01:11:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10004,NEW YORK,Closed,,2025-01-01 01:11:57,01 MANHATTAN,01,Precinct 1,Manhattan,Online,40.70440949457478,-74.01021054100694,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.09027777777777778,0.003761574074074074,False,
63574234,2025-01-01 00:45:11,2025-01-01 01:22:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,BRONX,Closed,,2025-01-01 01:22:30,06 BRONX,15,Precinct 48,Bronx,Mobile,40.84488646160763,-73.88015677339625,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.6211111111111111,0.025879629629629627,False,
63574251,2025-01-01 00:23:02,2025-01-01 00:27:09,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10013,NEW YORK,Closed,,2025-01-01 00:27:14,01 MANHATTAN,01,Precinct 1,Manhattan,Online,40.72022232343317,-74.00674250402294,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.06861111111111111,0.0028587962962962963,False,
63574257,2025-01-01 01:18:37,2025-01-01 01:45:42,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11365,FRESH MEADOWS,Closed,,2025-01-01 01:45:46,07 QUEENS,20,Precinct 109,Queens,Phone,40.74224868550663,-73.80986622170315,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.4513888888888889,0.01880787037037037,False,
63574264,2025-01-01 01:13:04,2025-01-01 01:28:00,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11230,BROOKLYN,Closed,,2025-01-01 01:28:03,14 BROOKLYN,45,Precinct 70,Brooklyn,Phone,40.631830202889645,-73.95753417091547,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.24888888888888888,0.01037037037037037,False,
63574265,2025-01-01 01:19:05,2025-01-01 01:41:50,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,SOUTH OZONE PARK,Closed,,2025-01-01 01:41:54,10 QUEENS,28,Precinct 106,Queens,Phone,40.68525072791517,-73.81146740171991,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.37916666666666665,0.01579861111111111,False,
63574271,2025-01-01 01:46:56,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10013,NEW YORK,Closed,,2025-01-01 04:06:12,01 MANHATTAN,01,Precinct 5,Manhattan,Mobile,40.71645943176269,-74.0023267359905,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,False,False,,,False,
63574272,2025-01-01 00:05:24,2025-01-01 00:39:07,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,NEW YORK,Closed,,2025-01-01 00:39:10,11 MANHATTAN,08,Precinct 23,Manhattan,Mobile,40.79459199268616,-73.93955304171452,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.5619444444444445,0.023414351851851853,False,
63574294,2025-01-01 01:07:38,2025-01-01 01:14:59,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10314,STATEN ISLAND,Closed,,2025-01-01 01:15:05,02 STATEN ISLAND,50,Precinct 121,Staten Island,Online,40.60808536285805,-74.16226147353083,True,True,True,True,STATEN ISLAND,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.1225,0.005104166666666667,False,
63574307,2025-01-01 00:50:42,2025-01-01 00:52:59,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11357,WHITESTONE,Closed,,2025-01-01 00:53:00,07 QUEENS,19,Precinct 109,Queens,Online,40.79144550288266,-73.81151698141707,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.03805555555555556,0.0015856481481481483,False,
63574312,2025-01-01 01:29:05,2025-01-01 01:45:05,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,BROOKLYN,Closed,,2025-01-01 01:45:10,01 BROOKLYN,33,Precinct 94,Brooklyn,Online,40.73553501537036,-73.95514789255525,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.26666666666666666,0.011111111111111112,False,
63574322,2025-01-01 01:44:20,2025-01-01 01:51:08,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,BRONX,Closed,,2025-01-01 01:51:11,03 BRONX,16,Precinct 42,Bronx,Online,40.83694066292417,-73.90374441298103,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.11333333333333333,0.004722222222222222,False,
63574335,2025-01-01 00:48:16,2025-01-01 01:44:43,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10128,NEW YORK,Closed,,2025-01-01 01:44:45,08 MANHATTAN,05,Precinct 19,Manhattan,Online,40.78148747944625,-73.94846572359269,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.9408333333333333,0.03920138888888889,False,
63574338,2025-01-01 00:38:49,2025-01-01 01:25:40,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,BROOKLYN,Closed,,2025-01-01 01:25:43,04 BROOKLYN,37,Precinct 83,Brooklyn,Online,40.68642291208915,-73.91218273079255,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.7808333333333334,0.03253472222222222,False,
63574340,2025-01-01 00:46:28,2025-01-01 01:08:09,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,RIDGEWOOD,Closed,,2025-01-01 01:08:12,05 QUEENS,34,Precinct 104,Queens,Mobile,40.70827884615599,-73.91876178147548,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.36138888888888887,0.015057870370370369,False,
63574357,2025-01-01 00:08:21,2025-01-01 01:11:23,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10467,BRONX,Closed,,2025-01-01 01:11:26,11 BRONX,13,Precinct 49,Bronx,Phone,40.866394648546,-73.86347957415711,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.0505555555555555,0.043773148148148144,False,
63574363,2025-01-01 00:37:08,2025-01-01 00:42:50,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11204,BROOKLYN,Closed,,2025-01-01 00:42:58,11 BROOKLYN,43,Precinct 62,Brooklyn,Online,40.61958780456889,-73.99254363787867,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.095,0.003958333333333334,False,
63574364,2025-01-01 00:24:13,2025-01-01 00:39:11,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,NEW YORK,Closed,,2025-01-01 00:39:15,11 MANHATTAN,08,Precinct 23,Manhattan,Mobile,40.79459199268616,-73.93955304171452,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.24944444444444444,0.010393518518518519,False,
63574371,2025-01-01 01:23:37,2025-01-01 01:31:02,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11420,SOUTH OZONE PARK,Closed,,2025-01-01 01:31:05,10 QUEENS,28,Precinct 106,Queens,Online,40.66640666404201,-73.83198422386607,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.12361111111111112,0.0051504629629629635,False,
63574373,2025-01-01 00:46:36,2025-01-01 00:57:14,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10304,STATEN ISLAND,Closed,,2025-01-01 00:57:17,02 STATEN ISLAND,50,Precinct 122,Staten Island,Mobile,40.59789624675233,-74.0969048378964,True,True,True,True,STATEN ISLAND,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.17722222222222223,0.00738425925925926,False,
63574376,2025-01-01 01:20:36,2025-01-01 01:33:55,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027,NEW YORK,Closed,,2025-01-01 01:33:58,09 MANHATTAN,09,Precinct 26,Manhattan,Mobile,40.81237834836466,-73.95240115039357,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.22194444444444444,0.009247685185185185,False,
63574382,2025-01-01 01:23:14,2025-01-01 01:32:46,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10314,STATEN ISLAND,Closed,,2025-01-01 01:32:49,01 STATEN ISLAND,50,Precinct 121,Staten Island,Mobile,40.61614473968628,-74.13870285126288,True,True,True,True,STATEN ISLAND,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.15888888888888889,0.00662037037037037,False,
63574383,2025-01-01 00:18:23,2025-01-01 01:04:44,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11375,FOREST HILLS,Closed,,2025-01-01 01:04:47,06 QUEENS,24,Precinct 112,Queens,Mobile,40.735743912936805,-73.85323241259277,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.7725,0.0321875,False,
63574384,2025-01-01 01:04:21,2025-01-01 01:35:26,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11201,BROOKLYN,Closed,,2025-01-01 01:35:28,02 BROOKLYN,33,Precinct 84,Brooklyn,Online,40.68625006303088,-73.98927662334064,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.5180555555555556,0.02158564814814815,False,
63574391,2025-01-01 01:07:16,2025-01-01 01:36:50,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,BROOKLYN,Closed,,2025-01-01 01:36:54,04 BROOKLYN,37,Precinct 83,Brooklyn,Online,40.698532592480255,-73.91552070798988,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.49277777777777776,0.020532407407407405,False,
63574393,2025-01-01 00:15:28,2025-01-01 01:08:34,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11378,MASPETH,Closed,,2025-01-01 01:08:37,05 QUEENS,30,Precinct 104,Queens,Mobile,40.725273998258125,-73.90731509326227,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.885,0.036875,False,
63574394,2025-01-01 00:20:42,2025-01-01 00:35:25,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,NEW YORK,Closed,,2025-01-01 00:35:29,12 MANHATTAN,10,Precinct 33,Manhattan,Online,40.84432870921337,-73.93393824555181,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.2452777777777778,0.010219907407407408,False,
63574395,2025-01-01 01:19:39,2025-01-01 01:30:28,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11203,BROOKLYN,Closed,,2025-01-01 01:30:30,09 BROOKLYN,40,Precinct 71,Brooklyn,Mobile,40.65941517743085,-73.9389835134306,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.1802777777777778,0.007511574074074074,False,
63574402,2025-01-01 00:36:44,2025-01-01 00:59:59,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11229,BROOKLYN,Closed,,2025-01-01 01:00:02,15 BROOKLYN,48,Precinct 61,Brooklyn,Mobile,40.59925014740667,-73.95930858428086,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.3875,0.016145833333333335,False,
63574404,2025-01-01 00:10:20,2025-01-01 00:16:03,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11232,BROOKLYN,Closed,,2025-01-01 00:16:05,12 BROOKLYN,38,Precinct 66,Brooklyn,Mobile,40.64478243522447,-73.99771540163759,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.09527777777777778,0.003969907407407407,False,
63574516,2025-01-01 00:06:32,2025-01-01 02:09:56,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11385,RIDGEWOOD,Closed,,2025-01-01 02:10:00,05 QUEENS,32,Precinct 104,Queens,Online,40.70336290395068,-73.86354294968811,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,2.0566666666666666,0.08569444444444445,False,
63574517,2025-01-01 00:35:34,2025-01-01 01:56:14,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11236,BROOKLYN,Closed,,2025-01-01 01:56:17,18 BROOKLYN,46,Precinct 69,Brooklyn,Phone,40.64651024833408,-73.89483365742838,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.3444444444444446,0.05601851851851852,False,
63574519,2025-01-01 01:19:16,2025-01-01 03:38:41,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11420,SOUTH OZONE PARK,Closed,,2025-01-01 03:38:46,10 QUEENS,28,Precinct 106,Queens,Online,40.66944046150393,-73.81635334855022,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,2.323611111111111,0.09681712962962963,False,
63574520,2025-01-01 01:45:48,2025-01-01 04:55:28,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11209,BROOKLYN,Closed,,2025-01-01 04:55:32,10 BROOKLYN,47,Precinct 68,Brooklyn,Mobile,40.63599129110877,-74.03427166777746,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,3.161111111111111,0.13171296296296295,False,
63574530,2025-01-01 01:11:45,2025-01-01 02:31:54,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11213,BROOKLYN,Closed,,2025-01-01 02:31:57,08 BROOKLYN,36,Precinct 77,Brooklyn,Phone,40.67602386623132,-73.9340761208798,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.3358333333333334,0.05565972222222223,False,
63574532,2025-01-01 00:14:51,2025-01-01 09:01:36,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-01 09:01:54,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,8.779166666666667,0.3657986111111111,False,
63574567,2025-01-01 01:51:24,2025-01-02 17:03:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:05:05,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.20805555555555,1.6336689814814813,False,
63574585,2025-01-01 00:18:37,2025-01-02 17:05:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:07:03,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.78805555555556,1.699502314814815,False,
63574597,2025-01-01 00:07:19,2025-01-02 08:55:17,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11373,ELMHURST,Closed,,2025-01-02 06:49:02,04 QUEENS,30,Precinct 110,Queens,Online,40.73349504115585,-73.88366589807944,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,32.79944444444445,1.3666435185185186,False,
63574621,2025-01-01 01:27:40,2025-01-01 01:54:43,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,11249,BROOKLYN,Closed,,2025-01-01 01:54:46,01 BROOKLYN,33,Precinct 90,Brooklyn,Online,40.71446420599,-73.9650747533231,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.4508333333333333,0.01878472222222222,False,
63574630,2025-01-01 00:31:42,2025-01-01 02:53:48,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10458,BRONX,Closed,,2025-01-01 02:53:52,06 BRONX,15,Precinct 48,Bronx,Phone,40.85318132558475,-73.88592544512991,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,2.368333333333333,0.09868055555555555,False,
